revenue_sum,l_orderkey,o_orderdate,o_shippriority
91379.73199999999,3567812,1994-12-23,0
73536.64559999999,3568289,1995-02-05,0
132482.4796,3568608,1995-02-17,0
118422.1956,3568676,1995-02-05,0
56377.37,3568707,1995-01-13,0
28742.3136,3568736,1994-12-19,0
91968.5868,3569255,1994-12-21,0
37569.1635,3569445,1994-12-29,0
55550.1618,3569921,1995-02-10,0
83659.9995,3571207,1995-01-07,0
79062.5527,3571456,1995-01-16,0
111889.5168,3572162,1995-02-03,0
66026.24729999999,3572448,1995-02-25,0
27524.8008,3572547,1994-12-29,0
226705.27799999996,3572897,1995-03-07,0
16302.351400000003,3575074,1994-12-10,0
22353.32,3576260,1994-12-22,0
67475.84339999998,3576608,1995-03-12,0
115837.27839999998,3576677,1995-02-22,0
9869.5692,3577153,1995-01-09,0
48912.53599999999,3578051,1995-01-04,0
110172.924,3579171,1994-12-30,0
51442.4904,3579619,1995-02-10,0
58877.792,3579655,1994-12-15,0
161737.4757,3580069,1994-11-24,0
55353.024,3580484,1995-03-03,0
179387.329,3580803,1995-01-22,0
113085.04239999999,3581218,1995-03-10,0
58729.32000000001,3581668,1995-02-15,0
78946.2216,3581893,1995-02-21,0
205464.0399,3582881,1995-02-15,0
181345.3492,3582951,1995-01-15,0
199404.3204,3583719,1995-02-07,0
20086.648400000002,3583808,1994-12-02,0
62262.8866,3584966,1995-01-18,0
88605.51329999999,3585383,1995-01-20,0
253220.28650000002,3585766,1995-01-25,0
245067.2603,3587046,1995-01-14,0
274225.1274,3587623,1995-02-20,0
43864.976,3588546,1995-01-03,0
52034.1136,3588577,1994-12-21,0
112586.0508,3588806,1995-01-23,0
123839.2742,3588902,1995-02-26,0
84603.00799999999,3588993,1995-01-08,0
60911.56419999999,3589990,1995-01-18,0
57748.6728,3590338,1995-01-19,0
68675.4288,3591106,1995-01-14,0
44186.3136,3591591,1994-12-27,0
143074.5766,3591845,1995-03-10,0
6654.193,3591973,1995-01-07,0
24657.9872,3592261,1994-12-24,0
78273.856,3593511,1995-01-21,0
56493.6804,3595429,1995-01-31,0
41998.6644,3595813,1995-01-26,0
35387.57,3596128,1995-02-26,0
224893.385,3596290,1995-03-08,0
151892.8014,3596897,1995-02-04,0
16885.8508,3596966,1994-12-05,0
185977.58159999998,3598403,1995-02-08,0
67630.34879999999,3598627,1995-03-07,0
78056.9608,3599335,1995-02-22,0
161297.4005,3599621,1995-03-07,0
199046.62410000002,3600485,1995-02-10,0
49570.11,3601344,1995-01-25,0
204457.279,3601408,1995-02-23,0
72692.64000000001,3601479,1994-12-29,0
106770.29980000001,3601765,1995-03-05,0
1360.6560000000002,3601958,1994-12-28,0
66223.1404,3601987,1995-02-01,0
128414.10560000001,3602787,1994-12-04,0
169434.7187,3735843,1994-12-25,0
279724.98559999996,3736864,1995-02-21,0
203833.69679999998,3736896,1995-03-13,0
126852.8332,3737474,1995-01-10,0
13553.7549,3738948,1995-01-07,0
83650.13,3739010,1994-12-08,0
55779.307499999995,3739655,1994-12-23,0
8356.986,3739879,1994-12-17,0
21472.29,3740449,1994-11-28,0
23126.739999999998,3742112,1995-03-04,0
70114.842,3742630,1995-02-26,0
51048.329,3742852,1995-02-05,0
83076.08810000001,3743590,1995-01-19,0
130516.20569999998,3744071,1995-02-01,0
93672.64259999999,3744164,1994-12-27,0
156156.61849999998,3744357,1995-01-01,0
43324.3104,3744643,1995-02-01,0
119695.1385,3744707,1995-03-09,0
8255.137999999999,2930150,1994-12-06,0
36509.457599999994,3744961,1994-12-10,0
46138.41819999999,3745698,1995-02-04,0
91878.71669999999,3745985,1995-01-29,0
239980.85699999996,3746976,1995-01-28,0
8000.3728,3747105,1995-02-07,0
40753.9502,3747526,1994-12-20,0
89613.59999999999,3747650,1994-12-08,0
17309.4796,3747813,1995-03-02,0
80430.382,3748229,1994-12-31,0
78148.75600000001,3748325,1995-03-03,0
98278.9822,3748388,1994-12-16,0
15271.7026,3748455,1995-01-19,0
33258.1944,3748832,1995-02-18,0
86465.77,3748961,1995-02-03,0
1745.1225,3748997,1995-03-11,0
19662.264,3749666,1994-12-20,0
67927.1385,3750535,1995-01-16,0
97841.813,3750630,1995-01-06,0
146037.5446,3751810,1995-02-13,0
87853.179,3752386,1995-01-19,0
30304.05,3752928,1995-02-14,0
75065.265,3752931,1995-01-28,0
113080.5826,3753120,1995-02-17,0
140771.5782,3753155,1995-03-06,0
76704.5348,3753445,1995-02-01,0
102759.644,3753506,1995-02-11,0
36169.36,3755457,1995-02-15,0
31710.412800000002,3756257,1994-12-17,0
19604.548799999997,3756320,1995-02-04,0
120231.33959999998,3756768,1994-12-16,0
136487.3359,3757382,1995-02-08,0
143730.4086,3757729,1995-01-22,0
50009.085,3757985,1994-12-29,0
111578.57130000001,3758947,1995-01-13,0
19990.5745,3759046,1995-01-06,0
52258.373999999996,3759492,1995-01-08,0
184381.8393,3760000,1995-02-08,0
23417.000099999997,3760325,1994-12-31,0
58282.9328,3761475,1995-01-10,0
297282.4145,3761543,1995-03-12,0
69940.928,3761985,1995-03-09,0
221324.96409999998,3762944,1995-02-24,0
35652.96,3762982,1994-11-28,0
23048.7087,3763043,1995-02-21,0
5253.4583999999995,3763139,1995-02-03,0
153726.006,3763233,1995-02-22,0
4821.606000000001,3764672,1994-12-12,0
109999.7576,3764705,1995-01-25,0
29696.0,3765638,1995-01-15,0
84272.8412,3765799,1994-12-19,0
277106.74419999996,3766402,1995-03-10,0
87473.0569,3766566,1995-01-09,0
71656.974,3766599,1995-02-05,0
124022.28340000001,3766723,1995-02-18,0
39410.051999999996,3766983,1995-02-07,0
173385.21579999998,3767395,1995-03-01,0
124166.16440000001,3767461,1995-02-28,0
179866.4491,3767491,1995-03-03,0
181553.0805,3767879,1995-01-11,0
120904.75840000002,3767942,1995-02-26,0
110898.39809999999,3768517,1995-02-03,0
56029.3839,3769316,1995-02-28,0
18612.993599999998,3769442,1994-12-18,0
125927.1014,3770791,1995-02-28,0
175264.6427,3770885,1995-01-18,0
135970.12099999998,3772288,1995-02-18,0
113382.3222,3772290,1995-02-19,0
63093.8925,3772385,1994-12-19,0
16738.8894,3772736,1995-02-16,0
24637.2,3773313,1994-11-27,0
237095.5986,3773574,1995-01-30,0
64545.1,3773605,1995-01-12,0
8974.360499999999,3773863,1995-03-04,0
40070.448000000004,3773891,1995-01-01,0
62713.54979999999,3773959,1994-11-27,0
40111.185000000005,3774211,1995-02-07,0
165345.8569,3774534,1995-02-11,0
55171.37359999999,3775492,1994-12-05,0
51941.4831,3775591,1995-02-08,0
253944.26519999997,3775684,1995-02-11,0
194628.44400000002,3776199,1995-02-07,0
42805.575,3776929,1995-01-05,0
51477.6524,3777697,1994-11-25,0
160138.78199999998,3777856,1995-02-02,0
28552.914,3777890,1995-02-16,0
202924.41999999998,3779302,1995-02-17,0
39600.0,3780135,1995-02-03,0
41577.066000000006,3780385,1995-03-03,0
35849.7795,3780679,1995-02-07,0
14972.532,3780898,1995-03-12,0
143668.9324,3782759,1995-03-08,0
170648.34960000002,3783297,1995-02-11,0
26788.651,3783686,1994-12-22,0
65113.0,3783783,1995-03-11,0
83727.48000000001,3784227,1995-02-12,0
77422.992,3784420,1995-02-23,0
47942.433,3785221,1995-02-17,0
9438.012499999999,3785441,1995-02-20,0
222211.2976,3785988,1995-02-21,0
52967.4618,3786592,1995-01-03,0
221908.50280000002,3789191,1995-02-13,0
141916.1605,3790180,1995-03-12,0
62108.5354,3790341,1995-01-15,0
155876.6019,3790689,1995-02-20,0
166587.0091,3790721,1995-02-26,0
232299.72549999997,3790817,1995-01-30,0
166343.026,3791459,1995-01-31,0
51600.8404,3792418,1995-02-21,0
5825.8588,3792450,1995-01-07,0
77234.9239,3792864,1995-02-10,0
127949.64639999998,3794309,1995-03-13,0
48075.993800000004,3794660,1995-01-23,0
164065.30049999998,3794693,1995-02-05,0
91537.6966,3796006,1995-02-26,0
215629.854,3796224,1995-01-30,0
190212.74279999998,3796641,1995-01-30,0
175570.807,3797191,1995-02-10,0
221443.52800000002,3798054,1995-02-17,0
96272.751,3798112,1995-03-14,0
175131.5768,3798468,1995-03-08,0
41238.171,3798594,1995-03-05,0
85713.7204,3798595,1995-02-24,0
240123.0048,3800226,1995-01-18,0
118198.11319999999,3801312,1995-01-24,0
72572.42050000001,3801637,1995-01-16,0
25721.28,3802436,1995-01-26,0
18882.0,3802695,1995-01-04,0
17216.415,3803175,1994-12-15,0
5370.45,3803235,1995-03-05,0
161983.8089,3803367,1995-01-30,0
19037.500300000003,3804133,1995-02-14,0
56049.0481,3804611,1994-12-25,0
75635.0868,3805217,1995-01-17,0
85254.84279999998,3806086,1995-01-18,0
126240.44139999998,3806208,1995-01-31,0
223721.5838,3806631,1995-03-03,0
152402.0186,3807202,1995-01-13,0
37798.2378,3807712,1995-02-25,0
130036.73599999999,3809379,1994-12-18,0
60107.616,3809381,1995-02-04,0
44449.7612,3810438,1994-12-09,0
121792.398,3810499,1995-01-23,0
75366.486,3811014,1995-01-19,0
41158.7852,3811427,1994-12-27,0
154001.81539999996,3811524,1995-02-25,0
126149.7881,3811590,1995-01-15,0
74318.91,3811713,1994-12-16,0
151713.3878,3812036,1995-02-26,0
138406.847,3812420,1995-03-05,0
187545.4985,3812421,1995-01-26,0
125848.79400000001,3812551,1995-03-08,0
123942.5048,3812679,1995-01-30,0
136682.0076,3815140,1995-01-06,0
38450.9594,3815429,1995-02-26,0
67905.39319999999,3816517,1995-01-03,0
22710.0769,3816612,1995-03-05,0
115008.23139999999,3816902,1994-12-18,0
27255.975599999998,3817024,1994-12-19,0
3292.8714,3817031,1995-02-15,0
102677.28910000001,3817187,1994-12-12,0
58769.13,3817445,1995-01-23,0
133342.7549,3819171,1994-12-14,0
76827.2496,3819713,1994-12-01,0
27299.8362,3819843,1995-01-15,0
41249.21,3820068,1994-12-20,0
13003.324799999999,3821158,1994-12-20,0
116882.3187,3822311,1995-02-19,0
15756.9192,3822724,1995-01-02,0
261624.0573,3823045,1995-03-05,0
104319.75370000002,3823424,1995-02-10,0
55130.166,3823620,1995-01-10,0
77234.556,3823875,1995-02-02,0
92676.0408,3824290,1995-03-05,0
84561.40560000001,3824387,1995-01-25,0
22776.4628,3824674,1995-03-05,0
30003.0,3824899,1995-02-06,0
241273.2827,3825446,1995-03-10,0
16612.0974,3825671,1995-01-22,0
164590.4384,3826020,1995-01-14,0
70915.7726,3826214,1995-02-25,0
87395.9148,3826370,1994-12-26,0
79330.4239,3826503,1995-01-09,0
47427.573899999996,3827556,1994-12-19,0
81657.6116,3828098,1995-02-18,0
76586.5098,3828992,1995-02-02,0
29443.284,3829888,1995-01-10,0
48286.8232,3831040,1995-03-10,0
77056.1451,3831104,1995-01-07,0
29790.75,3831427,1994-12-05,0
37188.096,3833093,1994-12-13,0
113730.2531,3833347,1995-01-16,0
52532.3708,3834694,1995-01-18,0
204279.5872,3834723,1995-03-11,0
95069.2152,3834945,1995-02-09,0
128689.42169999999,3835521,1995-02-16,0
16937.748,3836676,1995-01-30,0
76291.5938,3837795,1995-01-21,0
20215.624499999998,3838211,1995-03-08,0
73930.6926,3839138,1995-02-23,0
320473.4349,3841217,1995-03-05,0
87157.9653,3841347,1995-01-15,0
198557.96139999997,3841827,1995-02-26,0
6308.354,3841954,1994-11-28,0
21440.439,3841989,1995-02-08,0
172987.912,3843589,1995-01-13,0
35358.75169999999,3843942,1994-12-29,0
76766.546,3844419,1995-02-09,0
102906.8328,3845152,1995-01-18,0
36005.917199999996,3845157,1994-12-23,0
20884.488,3845253,1994-11-23,0
149200.0264,3845479,1995-02-25,0
172416.27440000002,3845955,1995-02-21,0
195710.6848,3846144,1995-03-05,0
61299.57400000001,3846336,1994-12-25,0
18861.8388,3846594,1994-12-04,0
78575.8083,3847394,1995-03-05,0
39062.479999999996,3848485,1995-02-07,0
115247.02000000002,3848640,1995-01-04,0
85689.8862,3848994,1995-02-23,0
11495.016,3849121,1995-01-27,0
111499.7761,3850726,1995-03-10,0
80299.90149999999,3851109,1995-01-06,0
9558.5105,3851265,1995-02-16,0
33512.085,3851649,1994-12-13,0
91476.4282,3851651,1995-01-12,0
30969.917999999998,3852550,1995-01-31,0
40649.664,3852706,1995-01-26,0
135821.6203,3853124,1995-02-11,0
185384.33409999998,3853508,1995-02-17,0
29968.1746,3856166,1995-01-24,0
50369.617999999995,3856576,1994-12-02,0
116172.6777,3857733,1995-03-07,0
64995.219,3858273,1995-01-12,0
14240.5536,3858528,1995-02-26,0
166604.9235,3858662,1995-03-05,0
112134.37409999999,3859431,1994-12-27,0
208364.23200000002,3861666,1995-03-08,0
284487.4132,3862048,1995-02-28,0
6658.279200000001,3862337,1994-12-24,0
17183.0016,3863333,1995-01-31,0
101645.8284,3863937,1995-01-22,0
29000.4246,3863939,1994-11-26,0
93867.9568,3864292,1995-02-24,0
126559.8912,3864448,1995-01-07,0
114404.73479999999,3864544,1995-02-22,0
154708.69079999998,3865350,1995-02-02,0
91510.6374,3865474,1995-01-16,0
47160.8536,3865543,1995-01-31,0
237121.30849999998,3866083,1995-02-12,0
292304.9562,3866279,1995-02-15,0
54383.8032,3867494,1995-02-09,0
58766.3076,3869638,1994-12-22,0
35613.075,3869667,1995-01-03,0
171913.43179999996,3870594,1995-02-15,0
129160.6604,3871201,1995-01-25,0
51186.7828,3871457,1995-02-14,0
100920.3795,3871553,1995-01-27,0
13379.6704,3871974,1995-02-03,0
80850.4704,3872417,1994-12-30,0
124589.1387,3872449,1994-12-25,0
115533.4685,3873989,1995-02-27,0
5670.0056,3874404,1995-01-13,0
150805.5414,3874467,1995-02-06,0
57520.919200000004,3875041,1995-01-07,0
177239.64860000001,3876001,1995-02-23,0
113054.61439999999,3877764,1994-12-18,0
177875.8576,3878246,1995-02-15,0
87820.95420000001,3878274,1995-02-23,0
83113.92039999999,3880357,1994-12-20,0
66066.35369999999,3881093,1995-03-01,0
140585.0196,3881121,1995-01-27,0
62533.22319999999,3881635,1994-12-22,0
35727.8688,3882273,1995-02-09,0
115789.5918,3882340,1995-01-27,0
34534.0584,3883206,1995-01-10,0
129783.2402,3883750,1994-12-21,0
54343.08,3884033,1995-01-29,0
68419.3216,3884036,1995-02-21,0
174362.75989999998,3884612,1995-02-28,0
178144.31879999998,3884835,1995-02-15,0
189689.37039999996,3885923,1995-01-30,0
37845.719999999994,3886791,1995-01-11,0
50100.111999999994,3887136,1995-02-16,0
292150.0343,3887173,1995-03-08,0
210419.25100000002,3888896,1995-01-12,0
96677.088,3889061,1995-03-05,0
262056.92379999996,3889248,1995-02-28,0
26162.5878,3890016,1995-02-05,0
54535.275,3890055,1995-01-27,0
99135.3784,3890116,1995-02-17,0
157826.64860000001,3890246,1995-03-02,0
29840.319600000003,3890752,1995-02-12,0
59346.6176,3891043,1994-12-07,0
204302.776,3891233,1995-02-26,0
27985.9835,3891682,1994-12-03,0
32493.279300000002,3892162,1995-02-23,0
114503.7246,3893158,1995-03-03,0
37447.3242,3894405,1994-12-08,0
117804.43400000001,3895335,1995-02-14,0
73511.105,3895586,1994-12-01,0
80049.01000000001,3895684,1995-01-06,0
36338.82,3895910,1994-12-30,0
101804.4546,3896612,1995-01-15,0
35485.115399999995,3897184,1994-12-07,0
61204.31590000001,3897378,1995-02-28,0
42103.623,3897507,1995-02-25,0
132082.0966,3898464,1995-02-26,0
31133.440799999997,3898565,1995-01-11,0
17835.7248,3898823,1994-11-30,0
144579.3312,3898851,1995-02-27,0
64520.4168,3898946,1995-01-23,0
140638.9782,3899520,1995-02-25,0
245811.38199999993,3900420,1995-03-02,0
75651.73520000001,3900807,1995-01-30,0
63970.647999999994,3902336,1995-01-27,0
29252.92,3902343,1995-02-19,0
156380.2376,3902886,1995-03-04,0
53123.9715,4035623,1994-12-13,0
70150.5276,4035715,1995-02-03,0
88632.1652,4036870,1994-12-31,0
47685.501000000004,4037797,1994-12-01,0
96711.9738,4038628,1994-12-16,0
6660.26,4039682,1995-03-09,0
47284.884000000005,4041123,1995-02-13,0
22605.804,4041506,1994-12-13,0
62225.475600000005,4041763,1995-01-19,0
169361.8419,4041830,1995-02-27,0
123397.48879999999,4042177,1995-02-20,0
49518.984599999996,4042534,1995-01-08,0
10513.26,4042594,1994-12-01,0
276388.54339999997,4042950,1995-03-03,0
115466.6639,4043973,1994-12-24,0
215535.7075,4044038,1995-03-12,0
280261.6479,4044166,1995-02-08,0
151722.643,4044743,1995-01-26,0
41210.3136,4045122,1995-01-19,0
37884.935999999994,4045446,1995-02-05,0
70169.92199999999,4045506,1994-12-26,0
74187.305,4045888,1994-12-22,0
86883.51800000001,4046887,1995-01-29,0
20810.5942,4047012,1995-01-28,0
55233.68,4048039,1995-03-01,0
108174.74279999999,4048226,1995-01-25,0
32570.525400000002,4048323,1994-11-20,0
193583.13700000002,4048679,1995-03-14,0
117763.3197,4048869,1995-01-10,0
105185.9357,4048900,1995-02-19,0
53800.0254,4049223,1994-12-02,0
63651.270000000004,4049440,1995-01-30,0
39087.6651,4050242,1995-02-03,0
3853.2311999999997,4050339,1994-12-28,0
25352.426699999996,4050724,1994-12-09,0
51662.3112,4051463,1994-12-07,0
41099.114,4052578,1995-01-02,0
51889.64259999999,4052768,1995-01-27,0
42175.364,4052838,1994-11-26,0
67547.6862,4052935,1994-12-26,0
35759.14,4053123,1995-01-25,0
94235.06999999999,4054850,1995-02-18,0
104877.8079,4054944,1995-02-16,0
99932.5343,4055490,1995-03-08,0
12795.3,4055716,1994-12-18,0
169948.0976,4056099,1995-03-14,0
14369.034999999998,4056485,1995-01-09,0
190242.80229999998,4056551,1994-12-15,0
80424.36009999999,4056900,1995-02-04,0
165006.27120000002,4058465,1995-01-09,0
130302.3006,4060838,1995-03-14,0
196364.65359999996,4061059,1994-12-28,0
31299.210000000003,4061316,1994-12-08,0
142266.651,4062054,1995-03-02,0
104031.5012,4062275,1995-03-01,0
156290.6984,4062496,1994-12-24,0
116827.65030000001,4062534,1995-03-01,0
54556.1208,4063105,1995-01-11,0
78017.99,4063363,1995-03-08,0
128904.0674,4064194,1995-01-06,0
223714.4976,4064256,1995-03-04,0
99869.7264,4064962,1995-02-09,0
53958.76499999999,4065286,1994-12-19,0
119333.42,4065543,1995-02-28,0
326715.9806,4065637,1995-01-19,0
44327.8178,4066465,1995-02-28,0
11962.4862,4066531,1995-01-21,0
203630.43839999998,4066688,1995-03-13,0
89003.7906,4066884,1995-01-28,0
108230.8332,4068455,1995-02-04,0
225461.9232,4069057,1995-03-04,0
61298.255399999995,4069856,1994-12-31,0
98194.382,4070950,1995-02-01,0
8411.320399999999,4074599,1994-11-20,0
24980.976,4074756,1995-01-16,0
5024.304,4075360,1995-01-06,0
92155.19039999999,4075554,1995-02-03,0
35135.8278,4076005,1995-02-14,0
154600.5544,4076098,1995-02-18,0
15219.9286,4076544,1994-12-19,0
177396.68,4077191,1995-02-03,0
133893.7716,4078692,1995-02-18,0
59198.86,4078757,1995-02-13,0
62948.8324,4081280,1995-01-07,0
17268.188,4081319,1995-03-02,0
72083.0474,4081927,1994-12-29,0
14626.6106,4083750,1995-02-03,0
93649.7568,4086464,1995-02-18,0
177329.61359999998,4086469,1995-03-11,0
96433.7138,4086593,1995-01-27,0
43834.6944,4086724,1994-12-23,0
120668.1415,4086755,1995-02-06,0
81274.2812,4086854,1995-03-06,0
146405.37540000002,4087681,1995-01-17,0
83621.4436,4088288,1995-02-13,0
1181.979,4088736,1994-12-13,0
63649.5496,4088864,1995-01-31,0
17291.9862,4089030,1994-12-11,0
150631.024,4089218,1995-02-21,0
4138.992899999999,4089316,1994-12-16,0
96984.1212,4089826,1995-02-26,0
240440.4787,4090215,1995-03-12,0
311808.0815,4090502,1995-02-02,0
222964.0112,4090662,1995-02-11,0
102523.9935,4090820,1994-12-15,0
65166.9473,4090979,1994-12-18,0
61389.9792,4091751,1994-12-05,0
50904.456600000005,4092289,1995-02-02,0
158771.2454,4093030,1995-02-07,0
41561.9762,4093796,1995-01-03,0
291134.9709,4093925,1995-03-10,0
42735.727399999996,4093958,1995-01-17,0
63912.0708,4094850,1995-02-18,0
130521.15789999999,4095235,1995-02-21,0
54193.2846,4095584,1995-02-19,0
17467.522800000002,4096197,1994-12-31,0
155498.7754,4096739,1995-03-01,0
966.7170000000001,4096903,1995-01-31,0
68291.8782,4096966,1995-01-04,0
80366.60079999999,4097926,1995-02-14,0
19909.3336,4097954,1995-01-10,0
61892.0037,4098049,1994-12-02,0
71453.33219999999,4098370,1995-02-08,0
217824.973,4099616,1995-02-05,0
65075.354999999996,4099680,1994-12-05,0
237074.3916,4100160,1995-01-30,0
61909.784999999996,4100422,1994-11-24,0
20651.141,4100742,1994-12-06,0
134142.2807,4100870,1995-02-10,0
122727.2765,4101157,1995-03-14,0
97836.5714,4101541,1995-01-20,0
156397.76750000002,4101732,1995-02-24,0
36748.628,4101920,1995-01-03,0
118592.97709999999,4103490,1995-02-05,0
49540.3164,4103748,1995-03-01,0
42412.7844,4104135,1995-02-14,0
94595.5031,4104197,1995-02-20,0
203537.8062,4104706,1995-02-15,0
103881.0482,4104867,1995-03-09,0
199176.0786,4104992,1995-02-27,0
59411.337799999994,4106855,1995-01-12,0
22131.829999999998,4106881,1995-01-28,0
130807.64929999999,4107014,1995-02-03,0
180587.8902,4107236,1995-02-24,0
161302.03019999998,4108486,1994-12-20,0
196523.75540000002,4108962,1995-01-12,0
41728.3225,4109639,1995-02-05,0
124109.01899999997,4109955,1995-03-13,0
281808.7774,4110148,1995-03-02,0
67687.70939999999,4110338,1995-01-29,0
63106.9857,4111299,1995-01-02,0
116743.4757,4112000,1995-03-04,0
22442.202,4114561,1994-12-07,0
28097.1264,4114595,1994-11-29,0
39749.145,4114916,1995-02-24,0
92625.0241,4115140,1995-02-08,0
255254.82630000002,4115200,1995-02-28,0
122024.5764,4115553,1995-02-02,0
312893.4749,4115877,1995-02-13,0
120699.3493,4116195,1995-01-01,0
141892.1288,4116967,1995-01-25,0
118395.397,4118080,1995-02-06,0
7036.165499999999,4118146,1994-11-24,0
166297.41720000003,4118821,1995-02-19,0
8695.814400000001,4118950,1995-03-09,0
171660.0722,4119202,1995-02-22,0
139343.1767,4119745,1995-02-28,0
95498.988,4120003,1994-12-16,0
72266.67,4120065,1994-12-11,0
44527.968,4120261,1995-01-27,0
72172.794,4121157,1995-02-24,0
203882.51189999998,4121186,1995-03-12,0
52649.53200000001,4121318,1995-02-09,0
174766.89630000002,4122343,1995-02-23,0
114937.3684,4122599,1995-03-07,0
242758.68559999997,4123009,1995-02-01,0
95255.9052,4123399,1995-01-29,0
42892.1766,4123684,1994-12-30,0
170797.4356,4124514,1995-03-03,0
13814.4,4124674,1994-11-26,0
29310.854399999997,4126598,1994-12-08,0
239283.6904,4126693,1995-02-24,0
249970.0402,4127300,1995-01-31,0
216131.6242,4127522,1995-01-22,0
88830.79920000001,4127719,1995-02-10,0
33410.361600000004,4128454,1994-12-02,0
335723.1209,4129095,1995-02-17,0
78110.56400000001,4130884,1995-02-23,0
119330.6023,4131303,1994-12-30,0
147244.86639999997,4131425,1995-02-22,0
44477.4176,4132134,1994-11-27,0
191158.72220000002,4133156,1995-03-13,0
22084.995799999997,4133345,1995-01-14,0
167875.2696,4134849,1995-03-08,0
45410.835999999996,4135077,1994-12-04,0
63355.3569,4135143,1994-12-06,0
54200.448000000004,4136547,1995-01-01,0
4452.2,4137382,1994-12-16,0
64571.346,4138342,1995-02-12,0
193052.70080000002,4139044,1994-12-21,0
41357.9017,4139814,1995-02-15,0
34462.2195,4140131,1995-03-11,0
89434.4511,4140356,1994-12-25,0
75655.0331,4140545,1995-02-12,0
129250.35119999999,4140677,1995-02-04,0
112272.20920000001,4140839,1995-01-19,0
37604.3673,4140868,1994-12-22,0
76982.533,4141030,1995-02-20,0
64772.5221,4141346,1994-11-28,0
273617.7215,4142853,1995-02-16,0
93030.054,4142981,1995-01-13,0
41356.392,4143362,1995-01-07,0
26657.046000000002,4146274,1994-11-30,0
55604.529899999994,4146727,1995-02-14,0
46088.8016,4146757,1994-12-02,0
175448.9986,4147395,1995-01-24,0
76740.62580000001,4148615,1995-02-21,0
116868.9666,4149153,1995-02-26,0
52261.7832,4149537,1994-12-18,0
50443.7868,4150439,1994-12-30,0
118169.315,4151073,1995-03-10,0
79943.28779999999,4151943,1995-01-20,0
17328.64,4152386,1994-12-29,0
57997.768,4152806,1995-02-16,0
181506.92289999998,4153731,1995-03-05,0
99920.6892,4154564,1994-12-02,0
21478.663999999997,4154789,1995-02-22,0
170488.0692,4154980,1995-03-06,0
121424.82579999999,4155552,1994-12-21,0
2258.1355999999996,4155714,1995-01-06,0
43465.521,4156261,1994-12-25,0
49087.4967,4156997,1995-03-12,0
98249.5536,4157025,1995-01-24,0
46783.44,4157349,1995-03-06,0
44630.235,4157412,1995-01-12,0
122953.0402,4158087,1995-02-15,0
29403.0009,4158276,1994-12-04,0
44315.9268,4158373,1995-01-31,0
58671.691199999994,4158405,1995-02-28,0
198207.278,4159366,1995-03-05,0
17430.7302,4160167,1994-11-27,0
22925.742,4162050,1995-01-19,0
295975.1248,4163941,1995-01-14,0
294164.3956,4164994,1995-03-01,0
18603.435999999998,4165793,1995-01-22,0
116835.71850000002,4166629,1995-03-01,0
48962.4072,4167040,1994-12-09,0
16376.708400000001,4168096,1995-02-05,0
91396.8524,4168864,1995-03-12,0
48722.268,4169152,1995-01-18,0
74346.1896,4169159,1995-03-03,0
161883.05149999997,4169637,1995-02-07,0
127239.53880000001,4170690,1995-02-02,0
58267.6248,4170752,1994-12-04,0
51853.145300000004,4170947,1995-02-21,0
38619.803100000005,4171008,1994-12-25,0
62835.2574,4171520,1994-12-30,0
116819.47260000001,4173827,1994-12-20,0
150591.07259999998,4174945,1995-02-03,0
309272.5109,4175075,1995-02-09,0
11367.4464,4175110,1994-12-15,0
178276.4797,4175814,1995-02-21,0
38449.636,4176325,1995-01-24,0
257955.39119999998,4176454,1995-03-13,0
2751.5407999999998,4176643,1994-11-19,0
190612.97859999997,4177798,1995-01-30,0
55787.474700000006,4178149,1994-12-19,0
74338.4236,4178338,1994-12-22,0
135694.0698,4179553,1995-02-15,0
93805.4,4180262,1995-02-04,0
16278.480000000001,4180386,1994-12-02,0
77716.2816,4180420,1995-02-10,0
146158.5944,4180581,1995-02-06,0
47720.998799999994,4181062,1994-12-18,0
36899.9,4181475,1995-03-03,0
28301.527800000003,4181542,1994-12-01,0
80434.52100000001,4182176,1995-02-06,0
79467.60149999999,4184288,1994-11-22,0
235156.1315,4184384,1995-02-04,0
92930.96639999999,4184674,1995-01-12,0
45057.03,4184898,1995-01-15,0
60862.7201,4185920,1994-12-06,0
236900.49409999995,4186372,1995-03-13,0
293884.13399999996,4187264,1995-01-27,0
68762.0968,4189124,1995-02-27,0
88474.155,4190340,1995-01-30,0
15142.3272,4191682,1995-03-12,0
80902.67420000001,4192519,1995-02-23,0
28675.332,4192836,1994-12-25,0
36599.2155,4193538,1994-12-12,0
64497.681,4193601,1994-12-02,0
5259.7699999999995,4194338,1995-02-16,0
35309.390999999996,4195141,1995-01-06,0
30752.6298,4195265,1995-01-20,0
32389.848,4195298,1994-12-29,0
20272.122000000003,4196769,1995-01-01,0
34419.202999999994,4197287,1994-12-01,0
203270.52860000002,4197921,1995-01-20,0
90178.8164,4199269,1995-01-25,0
34368.243,4200226,1994-12-04,0
139113.1335,4200322,1995-03-05,0
202046.6558,4200770,1995-02-13,0
56601.09,4200930,1995-01-06,0
272125.3024,4200932,1995-03-03,0
33552.9888,4335490,1995-03-06,0
23980.05,4336834,1995-02-13,0
83312.202,4337092,1995-02-08,0
51579.458,4337828,1995-01-22,0
6835.383,4338048,1994-12-22,0
115344.44320000001,4338084,1995-02-18,0
